country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)",Gini index,"Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)",Domestic private health expenditure per capita (current US$),Current health expenditure per capita (current US$),"Mortality caused by road traffic injury (per 100,000 population)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),"Literacy rate, adult total (% of people ages 15 and above)",Control of Corruption: Estimate,Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)",Internet Users(%)
CAN,1974,76.91,73.2375609756098,69.74,75.731,24.269,1.39602166927373,10.997171145686,,,160946304010.365,7056.58202229076,,158577925183.392,,,,,,,,,,1.7838130850829,33405331852.8352,,13.3716563204162,42.42,53.4215773848681,,,
CAN,1973,76.83,73.1626829268293,69.67,75.851,24.149,1.22261658426849,7.48764728240213,34.9,,131765642644.972,5858.39183115554,,129949175381.331,,,,,,,,,,1.83260181767425,26881576894.6587,,14.1714395982652,44.85,54.7483364385671,,,
CAN,1972,76.55,72.9339024390244,69.49,75.971,24.029,1.16084656651465,4.9880287310455,,,113463848873.624,5106.73708049128,,111973127588.645,,,,,,,,,,2.01181843821932,23899383776.139,,12.8934178966984,44.49,56.2003209035385,,,
CAN,1971,76.63,73.0292682926829,69.6,76.09,23.91,2.94819452761436,2.70491803278688,37.3,,99605414680.042,4535.34603173522,,98157978813.5387,,,,,,,,,,2.13148563939489,21031667893.2347,,13.2760327930236,46.79,56.0763005942638,,,
CAN,1970,76.25,72.7004878048781,69.32,75.654,24.346,1.39783160033129,3.34603981363828,,,88192257632.3093,4135.82149842006,,86905583309.4076,,7.0,,,,,,,,2.18897969593808,18509905254.0913,,12.2045973121388,41.52,56.2135921171186,,,
CAN,1969,76.01,72.5014634146341,69.16,75.161,24.839,1.35978347208384,4.56155890168291,,4.82816260032301,79148003144.7061,3763.9339520975,3.62673325493226,,,,,,,,,,,2.27378467044438,15595564560.331,,10.6231222923086,43.58,57.5042349661165,,,
CAN,1968,75.78,72.3534146341463,69.09,74.662,25.338,1.61340850346382,4.05529953917053,,4.05872085776728,71830047239.0139,3462.69028340792,3.31525003537992,,,,,,,,,,,2.54364188044292,13756281594.608,,12.5982262394862,43.18,58.0103410795665,,,
CAN,1967,75.66,72.2078048780488,68.92,74.155,25.845,1.79935650480125,3.57995226730307,,4.40908159478394,65668511127.259,3217.15222061822,1.25281682979357,,,,,,,,,,,2.74792676977819,12097778706.5342,,15.4467772537474,40.37,58.0287442522631,,,
CAN,1966,75.39,72.0043902439024,68.78,73.642,26.358,1.86281377101388,3.81565906838456,,4.95135386756441,61086991001.5477,3047.03666208837,4.73567577508092,,,,,,,,,,,2.68328242154957,10479499120.1645,,20.3251541112881,44.91,57.7436595102188,,,
CAN,1965,75.14,71.8721951219512,68.76,72.892,27.108,1.81016659700882,2.33265720081134,,3.78506730241132,54515115736.0018,2770.35855960981,4.40951831705128,,,,,,,,,,,2.93026065941654,8918497366.99274,,20.8180710542246,41.49,59.195352272911,,,
CAN,1964,75.08,71.7763414634146,68.63,72.107,27.893,1.88571494336137,1.91214470284239,,2.83378270733803,49377963148.9781,2555.1339275021,4.65075548180265,,,,,,,,,,,3.40206283659061,8102181353.7904,,23.1553609232752,38.0,60.2696337189872,,,
CAN,1963,74.5,71.3807317073171,68.41,71.307,28.693,1.86284592763531,1.6281512605042,,2.14443181865671,45029724490.3892,2374.48452280052,3.40521291674428,,,,,,,,,,,3.62065011154897,7393503890.91137,,21.9903545929533,39.54,61.5728910300812,,,
CAN,1962,74.43,71.3670731707317,68.45,70.494,29.506,1.85988823339904,1.06157112526541,,1.30677080680341,42227357845.3009,2268.58052247238,5.44585823647479,,,,,,,,,,,3.99921638867122,6910752886.1854,,20.0672462633172,36.71,62.1586342560583,,,
CAN,1961,74.45,71.3460975609756,68.39,69.668,30.332,1.99918455690026,1.01876675603215,,2.44442707980434,40935133543.1576,2240.44297209554,1.12134622601145,,,,,,,,,,,4.12831224346052,6736010752.88693,,,30.74,63.4171582426651,,,
CAN,1960,74.15,71.1331707317073,68.26,69.061,30.939,,1.35869565217391,,,40462398501.8858,2259.28830170587,,,,6.19999980926514,,,,,,,,4.18525654025553,,,,,,,,
LUX,2022,,,,91.881,8.119,1.65942523630283,6.33600807777923,,6.423027206453,82274812250.9186,126426.089934322,-0.122505705380476,56551050494.6043,,,,,,97.585929408821,99.5340819574653,,,0.700406724896945,14306354442.8366,,9.51382427981531,,30.3730228686721,,,
LUX,2021,84.9,82.7487804878049,80.7,91.672,8.328,1.51834936706612,2.52692009066169,,6.18129245488691,85506243833.7816,133590.146975586,3.51868697531805,59692666901.5494,5.35417652,,837.49647721,7314.37060547,,97.5885729060681,99.5272329799709,,1.87159085273743,0.471678356636088,14925587794.8021,100.0,9.35145938446949,112.69,30.2436164766407,,,
LUX,2020,84.5,82.1439024390244,79.9,91.453,8.547,1.66635867423273,0.819957302126994,33.4,4.69451621916707,73992591285.3017,117370.49690016,-2.43680926931705,51101739694.7853,5.76745605,,773.687219,6757.0,,97.5913515804489,99.5200654420875,,2.05540204048157,0.57578622567143,13598498013.2169,100.0,9.91296797765192,113.61,30.4258284919308,1.16322994232178,19.198429107666,98.82242584
LUX,2019,85.2,82.6390243902439,80.2,91.223,8.777,1.9628449198635,1.74332075653843,34.2,1.39420466338207,69825641851.0104,112621.821337402,0.331126120618961,47012779829.0187,5.44119692,4.26,796.15260623,6221.73876953,4.1,97.5942628469242,99.5125308619097,,2.10923075675964,0.546705762701995,12040014401.937,100.0,8.99367275280517,110.39,33.6692752066788,1.13915002346039,18.4300003051758,97.12063599
LUX,2018,84.6,82.2951219512195,80.1,90.981,9.01900000000001,1.92883751398765,1.52819524307373,35.4,2.11133910459871,71000359760.4599,116786.511654675,-0.714325922150593,50751283867.9206,5.25880098,4.51,851.02742652,6227.08398438,6.7,97.5973268869478,99.5046038462513,,2.08385586738586,0.500655642661875,11930663792.5645,100.0,9.15329739161811,111.03,33.5728729403842,1.13323998451233,18.5904693603516,97.06130219
LUX,2017,84.4,82.0951219512195,79.9,90.727,9.273,2.43097641776115,1.73079959118897,34.5,2.14290399690169,65712180342.9842,110193.213797229,-1.11611296239622,47031112675.0593,5.13535357,4.66,790.58834141,5713.11865234,4.8,97.6005441425038,99.543226403751,,1.98135709762573,0.495110917223231,10658095675.9354,100.0,10.6610135408881,104.67,33.1899064625453,1.0958399772644,19.1517696380615,97.36296082
LUX,2016,85.4,82.6853658536585,80.1,90.46,9.54000000000001,2.15531198799205,0.290833333333306,31.7,-1.1076169264046,62216885435.9505,106899.293549555,2.73979180152419,41225831605.5654,5.07103872,4.81,779.86453914,5475.13964844,6.2,97.6055444120943,99.5842506631401,,2.09178042411804,0.378949157263331,9752010132.16955,100.0,9.37818772418314,101.23,32.6340108327509,1.10030996799469,19.5639305114746,98.13669586
LUX,2015,84.7,82.2926829268293,80.0,90.179,9.821,2.35995118136865,0.4747431614378,32.9,2.21918065733098,60071584216.1375,105462.012584423,-0.115476305532894,38657980989.0234,5.08113575,4.93,765.01574184,5421.93212891,6.5,97.6107399280401,99.627860789774,,2.09482145309448,0.415571527949753,9592329200.31093,100.0,10.7610083211072,102.08,32.5344281617568,1.09799003601074,19.776309967041,96.37671661
LUX,2014,85.2,82.2292682926829,79.4,89.884,10.116,2.35697870484045,0.628543985440705,31.2,2.79670220085781,68804811897.6434,123678.702143273,0.232564441498198,49979926556.901,5.23040915,5.05,938.82898247,6547.03466797,6.5,97.6161423626003,99.6742915425469,,2.06938242912292,0.366856825936978,11044172430.2037,100.0,10.6830179811235,96.69,32.7186280357933,,,94.66999817
LUX,2013,83.9,81.8,79.8,89.574,10.426,2.31117625275217,1.73403963519166,32.0,2.27602449452651,65203276466.9768,120000.14072986,0.814652308537674,46779637636.275,5.23557377,5.17,932.94635644,6356.64453125,8.3,97.6217560843346,99.7237508144043,,2.1157751083374,0.358492375793951,10660958890.595,100.0,9.52397626108088,91.92,33.2711294744304,,,93.77649689
LUX,2012,83.8,81.3926829268293,79.1,89.249,10.751,2.40154189982875,2.66284165508017,34.3,3.26597731840673,59776383527.3602,112584.676270958,-0.762183409548683,45915520597.7344,5.29404306,5.15,894.72516578,6029.47509766,6.4,97.6275881630653,99.7764862682278,,2.1143639087677,0.358937251707305,9745995732.46875,100.0,8.91073675862896,89.21,34.3068635809325,1.11878001689911,19.4321994781494,91.94992065
LUX,2011,83.6,80.9878048780488,78.5,88.906,11.094,2.22266050326725,3.4106834106834,32.1,3.44946167967612,61696281326.2457,119025.057203467,-1.17679786686928,42768242732.4907,5.95225334,5.28,1189.90591605,7174.73925781,6.5,97.6336847292481,99.8221897114305,,2.15315341949463,0.376775588804359,9899038720.34056,100.0,7.98823261675337,91.17,34.4226216424501,,,90.02986145
LUX,2010,83.5,80.6317073170732,77.9,88.547,11.453,1.8254058035237,2.27367911621542,30.5,4.64841846238745,56213985987.4181,110885.991378724,1.88354730979161,38203044611.6676,6.66263008,5.37,1049.49326096,7459.83544922,6.5,97.6400126990447,99.822908197954,,2.03858494758606,0.441009496679635,8873827685.73356,100.0,8.27335507272888,91.05,34.383166266594,1.09845995903015,18.265209197998,90.62000275
LUX,2009,83.3,80.6365853658537,78.1,88.178,11.822,1.85177523043645,0.368041997888919,31.2,0.870687903518032,54467289897.5582,109419.746953106,-5.01426301262075,34736149608.2226,6.94993162,5.47,1019.09025367,7670.59375,9.9,97.646499004507,99.8236462944009,,1.96353781223297,0.371311757115607,8758889098.11679,100.0,8.6283152037714,92.54,35.4186269900166,,,87.30999756
LUX,2008,83.1,80.5390243902439,78.1,87.8,12.2,1.78749663225793,3.40187963025566,32.6,6.60996540521124,58844277701.5258,120422.137934157,-2.06647390176839,46059035709.8133,6.23101091,5.57,936.32111553,7578.74951172,7.4,97.6531312493749,99.8244012115602,,1.9571373462677,0.364912794964823,8526075346.7375,100.0,6.61977104182294,91.08,34.1551027843121,0.963739991188049,10.6073398590088,82.23000336
LUX,2007,82.2,79.3829268292683,76.7,87.409,12.591,1.54438684650549,2.31245861786128,31.1,1.89248054012752,51587401415.7872,107475.320297978,6.44203136625568,43858974247.4813,6.15803099,5.67,976.93262235,6671.26513672,9.7,97.6599614236762,99.8251796236763,,1.96152448654175,0.50162400683642,7443477374.39218,100.0,6.09243515631178,89.47,34.3894170281455,,,78.91999817
LUX,2006,81.9,79.2878048780488,76.8,87.009,12.991,1.59505191774492,2.66631494577072,30.9,6.45467522017813,42910146296.0646,90788.8004876145,4.33910831451982,34360473818.5341,6.6364212,5.65,985.18213531,6070.73583984,9.4,97.6669460125587,99.8259810502773,,1.87307953834534,0.52078771268481,6510056403.4094,100.0,6.16425371722024,89.35,36.2236801736472,1.11854994297028,10.3311996459961,72.51000214
LUX,2005,82.3,79.4317073170732,76.7,86.598,13.402,1.53005466340868,2.48769665164086,30.8,4.8173272087173,37672280120.4794,80988.1376230858,0.926765760747131,34309510334.705,7.12328196,5.79,922.46801135,5818.14599609,10.5,97.6741071341151,99.8268041244314,,1.64741575717926,0.58477615707441,6246977854.65525,100.0,6.88165830071956,90.67,38.3360568245697,,,70.0
LUX,2004,82.4,79.1219512195122,76.0,86.177,13.823,1.42133256471314,2.22567916428892,30.2,3.11732659571314,35064843792.8993,76544.9170868473,2.76088818070728,31641464154.2109,7.2793355,6.39,869.95097835,5610.35351563,11.5,97.6814350999441,99.8276489397005,,1.82256400585175,0.611235470879585,5742080727.56025,100.0,6.40667850181121,96.01,40.0772354503487,,,65.87999725
LUX,2003,80.8,77.7268292682927,74.8,85.743,14.257,1.21520087964639,2.04984030563515,30.2,2.1859765845399,29667268248.1305,65689.3214536911,1.37989335885587,24019997499.0239,6.96221447,6.0,743.10526828,4607.40283203,12.3,97.6886643599612,99.828516919075,,1.64305710792542,0.60717994174289,4856346435.5047,100.0,6.70363797087639,91.31,41.6029115020551,1.16147005558014,12.186619758606,54.54999924
LUX,2002,81.5,77.9658536585366,74.6,85.299,14.701,1.04766081596443,2.07408613571644,31.0,1.46441111905192,23649833332.1655,53005.7339209179,2.14960989891686,19950388654.4585,6.76099968,6.0,577.29526216,3600.86743164,14.4,97.6953098140641,99.8294007478669,,2.01014494895935,0.586825535638613,3773528487.95177,100.0,6.99641452791442,94.03,41.5820595452562,,11.8514699935913,39.84000015
LUX,2001,81.0,77.8243902439025,74.8,84.843,15.157,1.19045634528707,2.66382110579103,30.9,0.790074314583535,21387533703.2327,48440.1420151355,1.85457468137487,19049517003.537,6.38193941,6.0999999046,495.79163522,3109.20141602,16.4,97.702165697819,99.8303122786827,,,0.680287079761237,3279397670.41103,100.0,6.52334859627271,89.43,40.8187952632443,1.14247000217438,10.2157697677612,36.16342163
LUX,2000,81.1,77.8731707317073,74.8,84.216,15.784,1.34408299573143,3.15076707022592,30.1,4.60847302260945,21230182989.3036,48659.5988753233,5.51040939515839,18782499824.5083,5.92533875,6.1999998093,486.10382682,2901.19995117,17.9,97.7113612106538,99.831567625032,,1.98398292064667,0.54411854308622,3077416054.9051,100.0,6.66970142407312,87.7,40.0679334449577,,9.81474018096924,22.88732719
LUX,1999,81.1,77.7707317073171,74.6,83.448,16.552,1.35062128530242,1.02519676474934,30.0,4.76461985998604,21899317598.8414,50872.4492684624,6.72396680342764,20201236234.1923,,6.3000001907,,,,,,,,0.57140192589808,3282279186.96024,100.0,6.83325013506835,,41.3730762561504,,10.057149887085,17.38795853
LUX,1998,80.5,77.0170731707317,73.7,82.893,17.107,1.24387080269218,0.958570110494639,30.6,-2.03254645964208,20150053345.1878,47445.3810812051,5.3558373863186,18886532562.7917,,6.8000001907,,,,,,,1.88688313961029,0.63992050413869,3075841298.06624,100.0,,,43.5855118559807,,8.99351978302002,11.74555397
LUX,1997,79.8,76.880487804878,74.1,82.779,17.221,1.25350248369427,1.36751261207943,29.6,2.61954368325136,19563836265.2233,46641.6408754876,4.10664071125848,18904269282.8146,,6.9000000954,,,,,,,,0.613890040125864,3078940009.0212,100.0,,,42.5697423686727,,8.51562023162842,7.14270401
LUX,1996,79.9,76.519512195122,73.3,82.825,17.175,1.36114394109864,1.18385968843569,29.0,3.78355783251419,20895314657.9805,50444.3591236175,0.0272513379933486,20323997394.1368,,7.0,,,,,,,1.95137453079224,0.587036047449911,3355826710.09772,100.0,,,43.9574939543512,,8.09228038787842,5.551653385
LUX,1995,80.2,76.5121951219512,73.0,82.893,17.107,1.40474246355929,1.86769424969108,28.3,2.3320697783624,20853093869.7318,51032.349635318,0.0172999218450087,20310578817.734,,7.0999999046,,,,,,,,0.595326878183646,3274261083.74384,100.0,,,44.4368989649948,,7.38089990615845,1.590941906
LUX,1994,79.7,76.3707317073171,73.2,82.482,17.518,1.36184013740089,2.19476468689066,28.1,3.54237732722473,17701798890.7644,43933.235442736,2.41662903682787,16720042199.1801,,7.1999998093,,,,,,,,0.741561435509644,2682449963.82927,100.0,,,44.3919617334901,,7.0386700630188,0.496486127
LUX,1993,79.4,75.7121951219512,72.2,81.857,18.143,1.34238702924688,3.58809818535163,27.0,5.97276445786341,15925521222.0149,40066.7242518773,2.81122130846956,15614277052.2388,,7.4000000954,,,,,,,,0.707154433830032,2483626399.25373,100.0,,,44.6955631782653,,4.88459014892578,0.302155107
LUX,1992,79.1,75.7707317073171,72.6,81.528,18.472,1.32834757125223,3.15417375961793,27.3,3.72907157121564,15518702634.8808,39570.8615665986,0.476077003942294,15508292346.2986,,7.3000001907,,,,,,,,0.827198401049985,2434840652.44667,100.0,,,46.5088953257194,,5.22104978561401,0.153198794
LUX,1991,79.1,75.4634146341463,72.0,81.13,18.87,1.33968316953886,3.11835659874854,27.2,1.82284159066207,13834219728.293,35747.3377992066,7.19840619374983,13898135853.5145,,7.5,,,,,,,,0.811385163106724,2086509155.34554,100.0,,,48.2476104905041,,4.79001998901367,0.0
LUX,1990,78.617,75.4383170731707,72.411,80.947,19.053,1.25174570700817,3.25376659083636,27.7,2.51339456630137,12778792853.6939,33465.478207919,4.00981020850895,12743261709.3192,,7.5999999046,,,,,,,,0.788344680855924,1990356108.16031,100.0,,,48.2471014416087,,,0.0
LUX,1989,77.894,74.5662682926829,71.397,80.891,19.109,0.972627746123582,3.37095887290448,30.8,4.02098262746891,10037674037.674,26618.0695774968,8.73531558732435,9854732800.9828,,7.80000019073486,,,,,,,,0.78845832033386,1528467444.71744,,,,48.437438805483,,,0.0
LUX,1988,78.664,74.7882195121951,71.097,80.836,19.164,0.725614578503426,1.43659056634904,28.8,2.77642630547237,9418167855.18376,25219.3542781732,7.6791060421392,9341786066.92266,,7.90000009536743,,,,,,,,0.951494528594597,1472166758.09106,,,,51.1135327432886,,,0.0
LUX,1987,77.432,74.0760975609756,70.88,80.78,19.22,0.648083393492208,-0.0566629093891733,29.5,0.0630386263660938,8320902215.01891,22443.4314633012,3.27946385574901,8413480280.92923,,8.0,,,,,,,,0.915915918607726,1367869259.85954,,,,52.5763618857044,0.442739993333817,2.43894004821777,0.0
LUX,1986,77.817,73.995512195122,70.356,80.725,19.275,0.44867099908019,0.294563408545438,28.1,-0.0837771552214548,6685595087.59256,18149.8692500239,9.4915784898669,6684345313.34658,,8.10000038146973,,,,,,,,0.833086844864453,1039243272.53025,,,,51.8406246234954,0.522700011730194,2.60261011123657,0.0
LUX,1985,77.159,73.5341951219512,70.082,80.669,19.331,0.193256818675591,4.09358778530096,26.3,3.09248753290503,4577211767.10374,12481.9658448559,2.59324431773756,4692131258.91705,,,,,,,,,,0.867554425044341,727859229.567226,,,,54.9841937256408,0.519420027732849,2.87488007545471,0.0
LUX,1984,76.656,73.0532195121951,69.622,80.613,19.387,0.1027856081308,6.43585780786995,,4.40749200116784,4438435492.87908,12126.9391987909,6.07784819460473,4515406311.08629,,,,,,,,,,1.04216962842296,688894861.770455,,,,54.2953607602851,0.554099977016449,3.34684991836548,0.0
LUX,1983,76.43,72.7811219512195,69.306,80.557,19.443,0.0265336520751997,8.66927159808515,,6.81868790892469,4524217751.47929,12374.0304234408,2.96175285896065,4659143195.26627,,,,,,,,,,1.08824129427353,720959368.836292,,,,55.6934008969655,0.468769997358322,3.2155499458313,0.0
LUX,1982,76.395,72.6503414634146,69.084,80.501,19.499,0.082107428492381,9.35705099427385,,10.8113729301027,4602316793.21914,12590.9767956204,1.04830070761793,4623996998.05757,,,,,,,,,,1.07715200754963,764110895.285185,,,,56.3149485936342,0.533909976482391,2.399090051651,0.0
LUX,1981,75.971,72.369756097561,68.94,80.444,19.556,0.294773135465379,8.07294375934599,,7.18202430149813,5053665797.47936,13837.1299814617,-0.843672948147812,4633382225.11951,,,,,,,,,,1.09342002947633,888791829.639287,,,,56.8456037050398,0.541970014572144,2.58100008964539,0.0
LUX,1980,75.407,72.2068048780488,69.159,80.042,19.958,0.355980931791434,6.29990006244593,,7.92135284789185,6019805490.41247,16531.1148988397,0.482546852017762,5310504897.2272,,,,,,,,,,1.04184420341133,1014764795.14416,,,,54.8552084820488,0.888679981231689,1.43809998035431,0.0
LUX,1979,76.141,72.3307804878049,68.702,79.513,20.487,0.234251269062172,4.54652779042167,,6.35441267305565,5516982663.73143,15204.3308191994,2.10614612426438,4783285635.66318,,,,,,,,,,0.918695859255976,890513208.585581,,,,54.0132372573504,0.767960011959076,1.41833996772766,
LUX,1978,75.305,71.4958048780488,67.868,78.975,21.025,0.179439197124502,3.09466077424648,,5.12999167217987,4718539771.99949,13034.3882079614,3.88838821345148,4090814653.51608,,,,,,,,,,0.929190840976478,745606506.980915,,,,54.1110668327287,0.744960010051727,1.07454001903534,
LUX,1977,75.358,71.4586585365854,67.745,78.426,21.574,0.173662846984142,6.70549411450658,,1.17219803964235,3789321328.08104,10486.3357891095,1.39353555798134,3284764209.34159,,,,,,,,,,0.906504943377878,607854811.480023,,,,55.625796747784,0.736660003662109,1.61185002326965,
LUX,1976,73.707,69.9751463414634,66.421,77.867,22.133,0.494942519180953,9.79734643716296,,12.2156941239688,3423586206.89655,9490.6903118849,2.02810174230585,2911346917.45037,,,,,,,,,,0.890996863139468,509491118.077325,,,,52.8675315257242,0.751259982585907,1.77743005752563,
